name_id,name,gender,term_start,roles,parties,party_orientation,legislative_branch
IS-EinarKarason,"Einar, Kárason",M,2019-02-07,"['member', 'replacement']",['Samfylking'],['Centre-left'],['Unicameralism']
IS-ValgerdurSveinsdottir,"Valgerður, Sveinsdóttir",F,2019-03-07,"['member', 'replacement']",['Miðflokkurinn'],['Centre to centre-right'],['Unicameralism']
IS-GisliGardarsson,"Gísli, Garðarsson",M,2019-03-11,"['member', 'replacement']",['Vinstrihreyfingin - grænt framboð'],['Centre-left to left'],['Unicameralism']
IS-HallaGunnarsdottir,"Halla, Gunnarsdóttir",F,2019-05-13,"['member', 'replacement']",['Vinstrihreyfingin - grænt framboð'],['Centre-left to left'],['Unicameralism']
IS-JarthrudurAsmundsdottir,"Jarþrúður, Ásmundsdóttir",F,2019-06-14,"['member', 'replacement']",['Viðreisn'],['Centre-right'],['Unicameralism']
IS-NannaGunnlaugsdottir,"Nanna Margrét, Gunnlaugsdóttir",F,2019-06-18,"['member', 'replacement']",['Miðflokkurinn'],['Centre to centre-right'],['Unicameralism']
IS-HerdisTHorvaldsdottir,"Herdís Anna, Þorvaldsdóttir",F,2019-11-25,"['member', 'replacement']",['Sjálfstæðisflokkur'],['Centre to centre-right'],['Unicameralism']
IS-EydisBlondal,"Eydís, Blöndal",F,2020-01-27,"['member', 'replacement']",['Vinstrihreyfingin - grænt framboð'],['Centre-left to left'],['Unicameralism']
IS-THorbjorgGunnlaugsdottir,"Þorbjörg Sigríður, Gunnlaugsdóttir",F,2020-04-14,['member'],['Viðreisn'],['Centre-right'],['Unicameralism']
IS-SunnaVidisdottir,"Sunna Rós, Víðisdóttir",F,2020-11-23,"['member', 'replacement']",['Píratar'],['Pirate Party'],['Unicameralism']
IS-IngibjorgIsaksen,"Ingibjörg Ólöf, Isaksen",F,2021-09-25,['member'],[],[],['Unicameralism']
IS-JodisSkuladottir,"Jódís, Skúladóttir",F,2021-09-25,['member'],[],[],['Unicameralism']
IS-EyjolfurArmannsson,"Eyjólfur, Ármannsson",M,2021-09-25,['member'],[],[],['Unicameralism']
IS-DiljaEinarsdottir,"Diljá Mist, Einarsdóttir",F,2021-09-25,['member'],[],[],['Unicameralism']
IS-TomasTomasson,"Tómas A, Tómasson",M,2021-09-25,['member'],[],[],['Unicameralism']
IS-JohannJohannsson,"Jóhann Páll, Jóhannsson",M,2021-09-25,['member'],[],[],['Unicameralism']
IS-KristrunFrostadottir,"Kristrún, Frostadóttir",F,2021-09-25,['member'],[],[],['Unicameralism']
IS-AsthildurTHorsdottir,"Ásthildur Lóa, Þórsdóttir",F,2021-09-25,['member'],[],[],['Unicameralism']
IS-HafdisHafsteinsdottir,"Hafdís Hrönn, Hafsteinsdóttir",F,2021-09-25,['member'],[],[],['Unicameralism']
IS-GudbrandurEinarsson,"Guðbrandur, Einarsson",M,2021-09-25,['member'],[],[],['Unicameralism']
IS-AgustGardarsson,"Ágúst Bjarni, Garðarsson",M,2021-09-25,['member'],[],[],['Unicameralism']
IS-SigmarGudmundsson,"Sigmar, Guðmundsson",M,2021-09-25,['member'],[],[],['Unicameralism']
IS-GisliOlafsson,"Gísli Rafn, Ólafsson",M,2021-09-25,['member'],[],[],['Unicameralism']
IS-BerglindSvavarsdottir,"Berglind Harpa, Svavarsdóttir",F,2022-02-21,"['member', 'replacement']",['Sjálfstæðisflokkur'],['Centre to centre-right'],['Unicameralism']
IS-HelgiHedinsson,"Helgi, Héðinsson",M,2022-05-16,"['member', 'replacement']",['Framsóknarflokkur'],['Centre to centre-right'],['Unicameralism']
IS-HildaGisladottir,"Hilda Jana, Gísladóttir",F,2022-03-28,"['member', 'replacement']",['Samfylking'],['Centre-left'],['Unicameralism']
IS-FridrikSigurdsson,"Friðrik Már, Sigurðsson",M,2022-02-21,"['member', 'replacement']",['Framsóknarflokkur'],['Centre to centre-right'],['Unicameralism']
IS-IdaJonsdottir,"Iða Marsibil, Jónsdóttir",F,2022-03-28,"['member', 'replacement']",['Framsóknarflokkur'],['Centre to centre-right'],['Unicameralism']
IS-SigridurSigurdardottir,"Sigríður Elín, Sigurðardóttir",F,2022-06-13,"['member', 'replacement']",['Sjálfstæðisflokkur'],['Centre to centre-right'],['Unicameralism']
IS-DagbjortHakonardottir,"Dagbjört, Hákonardóttir",F,2022-02-28,"['member', 'replacement']",['Samfylking'],['Centre-left'],['Unicameralism']
IS-EvaDavidsdottir,"Eva Dögg, Davíðsdóttir",F,2022-01-31,"['member', 'replacement']",['Vinstrihreyfingin - grænt framboð'],['Centre-left to left'],['Unicameralism']
IS-KjartanMagnusson,"Kjartan, Magnússon",M,2021-11-25,"['member', 'replacement']",['Sjálfstæðisflokkur'],['Centre to centre-right'],['Unicameralism']
IS-LenyaKarim,"Lenya Rún Taha, Karim",F,2021-12-27,"['member', 'replacement']",['Píratar'],['Pirate Party'],['Unicameralism']
IS-AdalsteinnSverrisson,"Aðalsteinn Haukur, Sverrisson",M,2022-04-04,"['member', 'replacement']",['Framsóknarflokkur'],['Centre to centre-right'],['Unicameralism']
IS-DadiKristofersson,"Daði Már, Kristófersson",M,2021-12-20,"['member', 'replacement']",['Viðreisn'],['Centre-right'],['Unicameralism']
IS-Fridjon,"Friðjón R, Friðjónsson",M,2021-12-22,"['member', 'replacement']",['Sjálfstæðisflokkur'],['Centre to centre-right'],['Unicameralism']
IS-GunnhildurHallgrimsdottir,"Gunnhildur Fríða, Hallgrímsdóttir",F,2021-12-27,"['member', 'replacement']",['Píratar'],['Pirate Party'],['Unicameralism']
IS-HalldorSvansson,"Halldór Auðar, Svansson",M,2022-02-07,"['member', 'replacement']",['Píratar'],['Pirate Party'],['Unicameralism']
IS-WilhelmWessman,"Wilhelm, Wessman",M,2022-03-10,"['member', 'replacement']",['Flokkur fólksins'],['Centre-left'],['Unicameralism']
IS-BjorgvinJohannesson,"Björgvin, Jóhannesson",M,2022-06-14,"['member', 'replacement']",['Sjálfstæðisflokkur'],['Centre to centre-right'],['Unicameralism']
IS-ErnaBjarnadottir,"Erna, Bjarnadóttir",F,2022-04-25,"['member', 'replacement']",['Miðflokkurinn'],['Centre to centre-right'],['Unicameralism']
IS-GeorgArnarson,"Georg Eiður, Arnarson",M,2022-03-31,"['member', 'replacement']",['Flokkur fólksins'],['Centre-left'],['Unicameralism']
IS-HalldoraTHorvaldsdottir1980,"Halldóra Fríða, Þorvaldsdóttir",F,2022-03-14,"['member', 'replacement']",['Framsóknarflokkur'],['Centre to centre-right'],['Unicameralism']
IS-THorunnPetursdottir,"Þórunn, Pétursdóttir",F,2021-12-20,"['member', 'replacement']",['Viðreisn'],['Centre-right'],['Unicameralism']
IS-ViktorPalsson,"Viktor Stefán, Pálsson",M,2021-12-20,"['member', 'replacement']",['Samfylking'],['Centre-left'],['Unicameralism']
IS-ArnarJonsson,"Arnar Þór, Jónsson",M,2021-12-21,"['member', 'replacement']",['Sjálfstæðisflokkur'],['Centre to centre-right'],['Unicameralism']
IS-ElinGisladottir,"Elín Anna, Gísladóttir",F,2021-12-20,"['member', 'replacement']",['Viðreisn'],['Centre-right'],['Unicameralism']
IS-EvaHelgadottir,"Eva Sjöfn, Helgadóttir",F,2021-12-13,"['member', 'replacement']",['Píratar'],['Pirate Party'],['Unicameralism']
IS-IndridiStefansson,"Indriði Ingi, Stefánsson",M,2021-11-23,"['member', 'replacement']",['Píratar'],['Pirate Party'],['Unicameralism']
IS-KristinHermannsdottir,"Kristín, Hermannsdóttir",F,2022-03-28,"['member', 'replacement']",['Framsóknarflokkur'],['Centre to centre-right'],['Unicameralism']
IS-SigthrudurArmann,"Sigþrúður, Ármann",F,2021-12-22,"['member', 'replacement']",['Sjálfstæðisflokkur'],['Centre to centre-right'],['Unicameralism']
IS-ThomasMoller,"Thomas, Möller",M,2021-12-20,"['member', 'replacement']",['Viðreisn'],['Centre-right'],['Unicameralism']
IS-ArndisGunnarsdottir,"Arndís Anna Kristínardóttir, Gunnarsdóttir",F,2021-09-25,['member'],[],[],['Unicameralism']
IS-BerglindGudmundsdottir,"Berglind Ósk, Guðmundsdóttir",F,2021-09-25,['member'],[],[],['Unicameralism']
IS-GudrunHafsteinsdottir,"Guðrún, Hafsteinsdóttir",F,2021-09-25,['member'],[],[],['Unicameralism']
IS-MariaKristinsdottir,"María Rut, Kristinsdóttir",F,2021-11-23,"['member', 'replacement']",['Viðreisn'],['Centre-right'],['Unicameralism']
IS-KariGautason,"Kári, Gautason",M,2021-11-23,"['member', 'replacement']",['Vinstrihreyfingin - grænt framboð'],['Centre-left to left'],['Unicameralism']
IS-AgustaAgustsdottir,"Ágústa, Ágústsdóttir",F,2022-03-14,"['member', 'replacement']",['Miðflokkurinn'],['Centre to centre-right'],['Unicameralism']
IS-THorgrimurSigmundsson1976,"Þorgrímur, Sigmundsson",M,2018-10-11,"['member', 'replacement']",['Miðflokkurinn'],['Centre to centre-right'],['Unicameralism']
IS-HelgaTHordardottir,"Helga, Þórðardóttir",F,2022-03-22,"['member', 'replacement']",['Flokkur fólksins'],['Centre-left'],['Unicameralism']
IS-GudnyGudmundsdottir,"Guðný Birna, Guðmundsdóttir",F,2022-06-08,"['member', 'replacement']",['Samfylking'],['Centre-left'],['Unicameralism']
IS-SvanbergHreinsson,"Svanberg, Hreinsson",M,2022-06-08,"['member', 'replacement']",['Flokkur fólksins'],['Centre-left'],['Unicameralism']
