name_id,name,gender,term_start,roles,parties,party_orientation,legislative_branch
FI-PenttiOinonen,"Pentti, Oinonen",M,2007-03-21,['member'],"['Perussuomalaiset', 'Sininen tulevaisuus']","['Right to far-right', 'Right']",['Unicameralism']
FI-MikkoKinnunen,"Mikko, Kinnunen",M,2019-04-17,['member'],['Suomen Keskusta'],['Centre'],['Unicameralism']
FI-TiinaElovaara,"Tiina, Elovaara",F,2015-04-22,['member'],"['Perussuomalaiset', 'Sininen tulevaisuus']","['Right to far-right', 'Right']",['Unicameralism']
FI-MikkoKärnä,"Mikko, Kärnä",M,2015-04-30,['member'],['Suomen Keskusta'],['Centre'],['Unicameralism']
FI-TimoHeinonen,"Timo, Heinonen",M,2007-03-21,['member'],['Kansallinen kokoomus'],['Centre-right'],['Unicameralism']
FI-MatiasMäkynen,"Matias, Mäkynen",M,2019-12-03,['member'],['Suomen Sosialidemokraattinen Puolue'],['Centre-left'],['Unicameralism']
FI-VesaMattiSaarakkala,"Vesa-Matti, Saarakkala",M,2011-04-20,['member'],"['Perussuomalaiset', 'Sininen tulevaisuus']","['Right to far-right', 'Right']",['Unicameralism']
FI-TerhiKoulumies,"Terhi, Koulumies",F,2019-04-17,['member'],['Kansallinen kokoomus'],['Centre-right'],['Unicameralism']
FI-PirkkaPekkaPetelius,"Pirkka-Pekka, Petelius",M,2019-04-17,['member'],['Vihreä liitto'],['Centre-left'],['Unicameralism']
FI-MirkaSoinikoski,"Mirka, Soinikoski",F,2019-04-17,['member'],['Vihreä liitto'],['Centre-left'],['Unicameralism']
FI-MattiVanhanen,"Matti, Vanhanen",M,1991-03-22,"['member', 'minister']",['Suomen Keskusta'],['Centre'],['Unicameralism']
FI-TimoV.Korhonen,"Timo V., Korhonen",M,2007-03-21,['member'],['Suomen Keskusta'],['Centre'],['Unicameralism']
FI-VilleNiinistö,"Ville, Niinistö",M,2007-03-21,"['member', 'minister']",['Vihreä liitto'],['Centre-left'],['Unicameralism']
FI-LuluRanne,"Lulu, Ranne",F,2019-04-17,['member'],['Perussuomalaiset'],['Right to far-right'],['Unicameralism']
FI-EijaNivala,"Eija, Nivala",F,2018-06-18,['member'],['Suomen Keskusta'],['Centre'],['Unicameralism']
FI-JohannaKarimäki,"Johanna, Karimäki",F,2007-03-21,['member'],['Vihreä liitto'],['Centre-left'],['Unicameralism']
FI-Hoskinen,"Hannu, Hoskinen",nan,nan,[],[],[],[]
FI-AnttiKurvinen,"Antti, Kurvinen",M,2015-04-22,"['member', 'minister']",['Suomen Keskusta'],['Centre'],['Unicameralism']
FI-IirisSuomela,"Iiris, Suomela",F,2019-04-17,['member'],['Vihreä liitto'],['Centre-left'],['Unicameralism']
FI-EerikkiViljanen,"Eerikki, Viljanen",M,2015-04-22,['member'],['Suomen Keskusta'],['Centre'],['Unicameralism']
FI-EmmaKari,"Emma, Kari",F,2015-04-22,"['member', 'minister']",['Vihreä liitto'],['Centre-left'],['Unicameralism']
FI-AriKoponen,"Ari, Koponen",M,2019-04-17,['member'],['Perussuomalaiset'],['Right to far-right'],['Unicameralism']
FI-NiiloKeränen,"Niilo, Keränen",M,1999-03-24,['member'],['Suomen Keskusta'],['Centre'],['Unicameralism']
FI-MariaOhisalo,"Maria, Ohisalo",F,2019-04-17,"['member', 'minister']",['Vihreä liitto'],['Centre-left'],['Unicameralism']
FI-KimBerg,"Kim, Berg",M,2019-04-17,['member'],['Suomen Sosialidemokraattinen Puolue'],['Centre-left'],['Unicameralism']
FI-MaiKivelä,"Mai, Kivelä",F,2019-04-17,['member'],['Vasemmistoliitto'],['Left'],['Unicameralism']
FI-KristaMikkonen,"Krista, Mikkonen",F,2015-04-22,"['member', 'minister']",['Vihreä liitto'],['Centre-left'],['Unicameralism']
FI-IlmariNurminen,"Ilmari, Nurminen",M,2015-04-22,['member'],['Suomen Sosialidemokraattinen Puolue'],['Centre-left'],['Unicameralism']
FI-JouniKotiaho,"Jouni, Kotiaho",M,2019-04-17,['member'],['Perussuomalaiset'],['Right to far-right'],['Unicameralism']
FI-SannaMarin,"Sanna, Marin",F,2015-04-22,"['member', 'minister']",['Suomen Sosialidemokraattinen Puolue'],['Centre-left'],['Unicameralism']
FI-VeeraRuoho,"Veera, Ruoho",F,2015-04-22,['member'],"['Kansallinen kokoomus', 'Perussuomalaiset']","['Centre-right', 'Right to far-right']",['Unicameralism']
FI-PerttiSalolainen,"Pertti, Salolainen",M,1970-03-23,"['member', 'minister']",['Kansallinen kokoomus'],['Centre-right'],['Unicameralism']
