name_id,name,gender,term_start,roles,parties,party_orientation,legislative_branch
ES-HéctorGómezHernández,"Héctor, Gómez Hernández",M,nan,"['member', 'minister']",['Partido Socialista Obrero Español'],['Centre-left'],['Lower house']
ES-HéctorIlluecaBallester,"Héctor, Illueca Ballester",M,nan,['member'],['Unidas Podemos'],['Left'],['Lower house']
ES-IdoiaSagastizabalUnzetabarrenetxea,"Idoia, Sagastizabal Unzetabarrenetxea",F,nan,['member'],['Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco'],['Centre'],['Lower house']
ES-IgnacioGarrigaVazDeConcicao,"Ignacio, Garriga Vaz Concicao",M,nan,['member'],['Vox'],['Right to far-right'],['Lower house']
ES-IgnacioGilLázaro,"Ignacio, Gil Lázaro",M,2015-04-16,['member'],"['Partido Popular', 'Vox']","['Centre-right to right', 'Right to far-right']",['Lower house']
ES-IgnacioLópezCano,"Ignacio, López Cano",M,nan,['member'],['Partido Socialista Obrero Español'],['Centre-left'],['Lower house']
ES-IgnacioMagañaSierra,"Ignacio, Magaña Sierra",M,nan,['member'],['Partido Socialista Obrero Español'],['Centre-left'],['Lower house']
ES-IgnacioTremiñoGómez,"Ignacio, Tremiño Gómez",M,nan,['member'],['Partido Popular'],['Centre-right to right'],['Lower house']
ES-IgnacioUrquizuSancho,"Ignacio, Urquizu Sancho",M,nan,['member'],['Partido Socialista Obrero Español'],['Centre-left'],['Lower house']
ES-IgnasiCandelaSerna,"Ignasi, Candela Serna",M,nan,['member'],['Compromís - Podemos - Esquerra Unida del País Valencià'],[nan],['Lower house']
ES-IkerUrbinaFernández,"Iker, Urbina Fernández",M,nan,['member'],['Amaiur'],['Left'],['Lower house']
ES-IldefonsoRPastorGonzález,"Ildefonso R., Pastor González",M,nan,['member'],['Partido Popular'],['Centre-right to right'],['Lower house']
ES-InakiÁlvaroLavandera,"Inaki, Álvaro Lavandera",M,nan,[],[],[],[]
ES-IndalecioGutiérrezSalinas,"Indalecio, Gutiérrez Salinas",M,nan,['member'],['Partido Socialista Obrero Español'],['Centre-left'],['Lower house']
ES-InmaculadaRieraiReñé,"Inmaculada, Riera Reñé",F,nan,['member'],['Convergència i Unió'],['Centre to centre-right'],['Lower house']
ES-InésArrimadasGarcía,"Inés, Arrimadas García",F,nan,['member'],['Ciudadanos'],['Centre-right'],['Lower house']
ES-InésGranollersCunillera,"Inés, Granollers Cunillera",F,nan,['member'],['Esquerra Republicana de Catalunya - Sobiranistes'],['Centre-left to left'],['Lower house']
ES-InésMaríaCañizaresPacheco,"Inés María, Cañizares Pacheco",F,nan,['member'],['Vox'],['Right to far-right'],['Lower house']
ES-InésSabanésNadal,"Inés, Sabanés Nadal",F,nan,['member'],['Más País - Equo'],['Centre-left to left'],['Lower house']
ES-IoneBelarraUrteaga,"Ione, Belarra Urteaga",F,nan,"['member', 'minister']",['Unidas Podemos'],['Left'],['Lower house']
ES-IreneLozanoDomingo,"Irene, Lozano Domingo",F,nan,['member'],['Unión Progreso y Democracia'],['Centre to centre-left'],['Lower house']
ES-IreneMaríaMonteroGil,"Irene María, Montero Gil",F,nan,"['member', 'minister']",['Unidas Podemos'],['Left'],['Lower house']
ES-IreneRiveraAndrés,"Irene, Rivera Andrés",F,nan,['member'],['Ciudadanos'],['Centre-right'],['Lower house']
ES-IsabelBonigTrigueros,"Isabel, Bonig Trigueros",F,nan,[],[],[],[]
ES-IsabelCabezasRegaño,"Isabel, Cabezas Regaño",F,nan,['member'],['Partido Popular'],['Centre-right to right'],['Lower house']
ES-IsabelCelaáDiéguez,"Isabel, Celaá Diéguez",F,nan,"['member', 'minister']",['Partido Socialista Obrero Español'],['Centre-left'],['Lower house']
ES-IsabelFrancoCarmona,"Isabel, Franco Carmona",F,nan,['member'],['Unidas Podemos'],['Left'],['Lower house']
ES-IsabelGarcíaTejerina,"Isabel, García Tejerina",F,nan,"['member', 'minister']",['Partido Popular'],['Centre-right to right'],['Lower house']
ES-IsabelGemaPérezRecuerda,"Isabel Gema, Pérez Recuerda",F,nan,['member'],['Partido Popular'],['Centre-right to right'],['Lower house']
ES-IsabelMaríaBorregoCortés,"Isabel María, Borrego Cortés",F,nan,['member'],['Partido Popular'],['Centre-right to right'],['Lower house']
ES-IsabelPozuetaFernández,"Isabel, Pozueta Fernández",F,nan,['member'],['Euskal Herria Bildu'],['Centre-left to left'],['Lower house']
ES-IsabelRodríguezGarcía,"Isabel, Rodríguez García",F,nan,"['member', 'minister']",['Partido Socialista Obrero Español'],['Centre-left'],['Lower house']
ES-IsabelSánchezRobles,"Isabel, Sánchez Robles",F,nan,['member'],['Euzko Alderdi Jeltzalea-Partido Nacionalista Vasco'],['Centre'],['Lower house']
ES-IsauraLealFernández,"Isaura, Leal Fernández",F,nan,['member'],['Partido Socialista Obrero Español'],['Centre-left'],['Lower house']
ES-IsidroManuelMartínezOblanca,"Isidro Manuel, Martínez Oblanca",M,nan,['member'],['Partido Popular - Foro Asturias'],['Centre-right to right'],['Lower house']
ES-IsmaelCortésGómez,"Ismael, Cortés Gómez",M,nan,['member'],['En Comú Podem - Guayem el Canvi'],['Left'],['Lower house']
ES-IvánEspinosaDeLosMonterosDeSimón,"Iván, Espinosa Los Monteros Simón",M,nan,['member'],['Vox'],['Right to far-right'],['Lower house']
ES-IñakiRuizDePinedoUndiano,"Iñaki, Ruiz Pinedo Undiano",M,nan,['member'],['Euskal Herria Bildu'],['Centre-left to left'],['Lower house']
ES-JaimeDeOlanoVela,"Jaime, Olano Vela",M,nan,['member'],['Partido Popular'],['Centre-right to right'],['Lower house']
ES-JaimeEduardoDeOlanoVela,"Jaime Eduardo De, Olano Vela",M,nan,['member'],['Partido Popular'],['Centre-right to right'],['Lower house']
